"아이디","강의 아이디","강의 카테고리 아이디","강의 카테고리명","강의 명","비용","강의 구분","주차 사용 여부","분반 일련번호","수강신청 시작 일자","강의 시작 일자","등록 일자","수강신청 시작 일자","수료증 로트 명","기관 아이디","기관명","기관 구","X좌표","Y좌표","요청여부","인기여부","신규여부","상태","강의 이미지 파일 경로","수집데이터 아이디","과목 아이디","미리보기 주소","콘텐츠 아이디","회차번호","회차수"
"ASP00001","ASP00001S993520210009058","202303136122092","사회/교양","[서울시 장애인식개선 영상] 교육용 애니메이션 영상","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.06.29","-","","S9935","서울시(장애인복지정책과)","중구","37.566303","126.977805","N","N","N","ING","/upload/course/ASP00001/2021/06/해치와 함께하는 우리동네 탐험단.jpg","","S10199","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S993520210009058/01.mp4/playlist.m3u8","202106291439181624945158430","107583","1"
"ASP00001","ASP00001S993520210009060","202303131239826","인권","[서울시 장애인식개선 영상] 장애인 1분 에티켓","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.06.29","-","","S9935","서울시(장애인복지정책과)","중구","37.566303","126.977805","N","N","N","ING","/upload/course/ASP00001/2021/06/장애인식개선 1분에티켓[1].jpg","","S10196","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S993520210009060/01.mp4/playlist.m3u8","202106291437311624945051945","107585","1"
"ASP00001","ASP00001S993520210009059","202303131239826","인권","[서울시 장애인식개선 영상] 빛과그림자","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.06.29","-","","S9935","서울시(장애인복지정책과)","중구","37.566303","126.977805","N","N","N","ING","/upload/course/ASP00001/2021/06/빛과그림자.jpg","","S10198","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S993520210009059/01.mp4/playlist.m3u8","202106291428201624944500723","107584","1"
"ASP00001","ASP00001S993520210009056","202303136122092","사회/교양","[서울시 장애인식개선 영상] 장애인탈시설정책","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.06.29","-","","S9935","서울시(장애인복지정책과)","중구","37.566303","126.977805","N","N","N","ING","/upload/course/ASP00001/2021/06/장애인탈시설정책 홍보영상.jpg","","S10195","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S993520210009056/01.mp4/playlist.m3u8","202106291440541624945254023","107574","1"
"ASP00001","ASP00001S100120210102801","202303136122092","사회/교양","생명의 릴레이","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.06.16","-","","2910029","한국장기조직기증원","서대분구","37.5620019","126.964508","N","Y","N","ING","/upload/course/ASP00001/2021/06/1차시-썸네일.jpg","","S10162","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S100120210102801/01.mp4/playlist.m3u8","202106161113361623809616981","107542","1"
"ASP00001","ASP00001S1000320210000002","202102097915420","시니어취업","[서울시어르신취업지원센터] 직장 내 의사소통법 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.05.04","-","","S10003","서울시어르신취업지원센터","종로구","37.575981","126.985591","N","N","N","ING","/upload/course/ASP00001/2021/05/2. 썸네일.png","","S10121","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S1000320210000002/01.mp4/playlist.m3u8","202105041335431620102943784","106530","1"
"ASP00001","ASP00001K162620210102302","202003038826530","멀티미디어","[SBA] 크리에이터를 위한 인스타그램 광고","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.05.03","-","","K1626","서울산업진흥원","용산구","37.5376128","126.966952","N","N","N","ING","/upload/course/ASP00001/2021/05/썸네일[1].jpg","","S10120","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001K162620210102302/01.mp4/playlist.m3u8","202105030949101620002950403","106515","1"
"ASP00001","ASP00001291001120210000001","202303136122092","사회/교양","[에너지정보문화재단] 에너지 정보쇼","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.04.29","-","","2910011","에너지정보문화재단","금천구","37.4803406","126.908278","N","Y","N","ING","/upload/course/ASP00001/2021/04/201110 YTN Life 1st.jpg","","S10118","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001291001120210000001/01.mp4/playlist.m3u8","202104290912021619655122555","106494","1"
"ASP00001","ASP00001S100120210102730","202303136122092","사회/교양","초고층 건축물 등 실태점검 역량 강화 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.04.26","-","","S1002","시설안전과","중구","37.5665734","126.978179","N","N","N","ING","/upload/course/ASP00001/2021/04/교육과정썸네일.JPG","","S10113","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S100120210102730/01.mp4/playlist.m3u8","202104261411201619413880591","106416","1"
"ASP00001","ASP00001S400120210000005","202303136122092","사회/교양","서울시 건축안전자문단 안전관리","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2021.04.21","-","","S4001","서울특별시 주택건축본부 지역건축안전센터","중구","37.5630589","126.975158","N","N","N","ING","/upload/course/ASP00001/2021/04/서울시 건축안전자문단 안전관리교육.mp4_20210420_175333.485.jpg","","S10112","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S400120210000005/01.mp4/playlist.m3u8","202104211658141618991894340","106399","1"
"ASP00001","ASP00001S400120210000004","202303136122092","사회/교양","[지역건축안전센터] 민간건축공사장 안전관리","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2021.04.08","-","","S4001","서울특별시 주택건축본부 지역건축안전센터","중구","37.5630589","126.975158","N","N","N","ING","/upload/course/ASP00001/2021/04/민간건축공사장 안전관리.mp4_20210420_175207.557.jpg","","S10108","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S400120210000004/01.mp4/playlist.m3u8","202104080859471617839987981","106324","1"
"ASP00001","ASP00001S100120210102665","202303136122092","사회/교양","성동구 자치계획 세우기 A to Z","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2021.04.08","-","","J10031","성동구청 자치행정과","성동구","37.5633088","127.036696","N","N","N","ING","/upload/course/ASP00001/2021/04/(썸네일)성동구 자치계획세우기.jpg","","S10110","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S100120210102665/01.mp4/playlist.m3u8","202104081652291617868349111","106333","1"
"ASP00001","ASP00001S400120210000002","202303136122092","사회/교양","[지역건축안전센터] 민간건축물 안전관리","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2021.04.06","-","","S4001","서울특별시 주택건축본부 지역건축안전센터","중구","37.5630589","126.975158","N","N","N","ING","/upload/course/ASP00001/2021/04/민간건축물 안전관리.mp4_20210420_175309.644.jpg","","S10107","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S400120210000002/01.mp4/playlist.m3u8","202104061302191617681739180","106316","1"
"ASP00001","ASP00001S400120210000001","202303136122092","사회/교양","[지역건축안전센터] 민간건축물 및 민간건축공사장 안전관리","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2021.04.06","-","","S4001","서울특별시 주택건축본부 지역건축안전센터","중구","37.5630589","126.975158","N","N","N","ING","/upload/course/ASP00001/2021/04/민간건축물 및 민간건축공사장 안전관리.mp4_20210420_175247.023.jpg","","S10106","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S400120210000001/01.mp4/playlist.m3u8","202104061108151617674895105","106301","1"
"ASP00001","ASP00001S311820210504239","202303136122092","사회/교양","환경과 민주주의","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.04.05","-","","S3118","서울특별시 생활속민주주의학습지원센터","종로구","37.5685791","126.964357","N","N","N","ING","/upload/course/ASP00001/2021/04/환경과 민주주의 썸넬.png","","S10104","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S311820210504239/01.mp4/playlist.m3u8","202104051022231617585743282","106281","1"
"ASP00001","ASP00001S311820210504238","202303136122092","사회/교양","법과 민주주의","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.03.30","-","","S3118","서울특별시 생활속민주주의학습지원센터","종로구","37.5685791","126.964357","N","N","N","ING","/upload/course/ASP00001/2021/03/법과민주주의 썸넬[1].png","","S10102","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S311820210504238/01.mp4/playlist.m3u8","202103301558441617087524844","106262","1"
"ASP00001","ASP00001K162620210102298","202003038826530","멀티미디어","[SBA] 크포꿀팁 : 크리에이터 채널성장 노하우","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.03.17","-","","K1626","서울산업진흥원","용산구","37.5376128","126.966952","N","N","N","ING","/upload/course/ASP00001/2021/03/크포꿀팁_크리에이터채널성장노하우.jpg","","S10097","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001K162620210102298/01.mp4/playlist.m3u8","202103171454471615960487104","105633","1"
"ASP00001","ASP00001K162620210102295","202003038826530","멀티미디어","[SBA] 크포꿀팁 : 촬영기법 및 노하우","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.03.17","-","","K1626","서울산업진흥원","용산구","37.5376128","126.966952","N","N","N","ING","/upload/course/ASP00001/2021/03/크포꿀팁_촬영기법및노하우.jpg","","S10094","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001K162620210102295/01.mp4/playlist.m3u8","202103171436131615959373306","105607","1"
"ASP00001","ASP00001K162620210102300","202003038826530","멀티미디어","[SBA] 크포꿀팁 : 크리에이터와 기업(기관)의 커뮤니케이션 노하우","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.03.17","-","","K1626","서울산업진흥원","용산구","37.5376128","126.966952","N","N","N","ING","/upload/course/ASP00001/2021/03/크포꿀팁_기업기관 커뮤니케이션 노하우[1].jpg","","S10099","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001K162620210102300/01.mp4/playlist.m3u8","202103171459131615960753087","105653","1"
"ASP00001","ASP00001K162620210102296","202003038826530","멀티미디어","[SBA] 크포꿀팁 : 콘텐츠 제작 무료 소스 노하우","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.03.17","-","","K1626","서울산업진흥원","용산구","37.5376128","126.966952","N","N","N","ING","/upload/course/ASP00001/2021/03/크포꿀팁_콘텐츠 제작 무료 소스 노하우.jpg","","S10095","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001K162620210102296/01.mp4/playlist.m3u8","202103171438241615959504350","105616","1"
"ASP00001","ASP00001K162620210102297","202003038826530","멀티미디어","[SBA] 크포꿀팁 : 크리에이터 창업 노하우","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.03.17","-","","K1626","서울산업진흥원","용산구","37.5376128","126.966952","N","N","N","ING","/upload/course/ASP00001/2021/03/크포꿀팁_크리에이터창업노하우.jpg","","S10096","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001K162620210102297/01.mp4/playlist.m3u8","202103171452121615960332643","105624","1"
"ASP00001","ASP00001K162620210102299","202003038826530","멀티미디어","[SBA] 크포꿀팁 : 크리에이터 커머스 노하우","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.03.17","-","","K1626","서울산업진흥원","용산구","37.5376128","126.966952","N","N","N","ING","/upload/course/ASP00001/2021/03/크포꿀팁_크리에이터커머스노하우.jpg","","S10098","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001K162620210102299/01.mp4/playlist.m3u8","202103171457091615960629572","105643","1"
"ASP00001","ASP00001K162620210102301","202003038826530","멀티미디어","[SBA] 크포꿀팁 : 편집기법 및 노하우","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.03.17","-","","K1626","서울산업진흥원","용산구","37.5376128","126.966952","N","N","N","ING","/upload/course/ASP00001/2021/03/크포꿀팁_편집기법및노하우.jpg","","S10100","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001K162620210102301/01.mp4/playlist.m3u8","202103171501571615960917788","105663","1"
"ASP00001","ASP00001J100220210003932","202303136122092","사회/교양","강동구 주민참여예산학교","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.03.15","-","","J1002","강동구청","강동구","37.529903","127.123344","N","N","N","ING","/upload/course/ASP00001/2022/03/과정소개 썸네일 이미지).jpg","","S10088","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001J100220210003932/01.mp4/playlist.m3u8","202103151302561615780976380","105347","1"
"ASP00001","ASP00001K162620210102294","202003038826530","멀티미디어","[SBA] 애프터이펙트 튜토리얼 30분 단기 강좌","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.03.15","-","","K1626","서울산업진흥원","용산구","37.5376128","126.966952","N","N","N","ING","/upload/course/ASP00001/2021/03/애프터이펙트 썸네일.jpg","","S10052","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001K162620210102294/01.mp4/playlist.m3u8","202103150910361615767036252","104689","1"
"ASP00001","ASP00001S1000020210000001","202101299818265","부모교육","서울시 자녀 감정코칭","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.03.11","-","","S10000","서울시(교육정책과)","중구","37.5630589","126.975158","N","N","N","ING","/upload/course/ASP00001/2021/03/감정코칭 대표 썸네일[8].png","","S10051","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S1000020210000001/01.mp4/playlist.m3u8","202103110915031615421703551","105708","1"
"ASP00001","ASP00001S1000020211000000","202101299818265","부모교육","서울시 인성교육 애니메이션","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.03.11","-","","S10000","서울시(교육정책과)","중구","37.5630589","126.975158","N","N","N","ING","/upload/course/ASP00001/2021/03/인성교육 썸네일.png","","S10050","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S1000020211000000/01.mp4/playlist.m3u8","202103110917051615421825723","105587","1"
"ASP00001","ASP00001S100120210102423","202303136122092","사회/교양","[서울민주주의위원회] 지역사회혁신계획 지평을 넓히다","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2021.02.22","-","","S10001","시민협력국","중구","37.5665734","126.978179","N","N","N","ING","/upload/course/ASP00001/2021/02/1차시_협치회의 위상 강화와 확산[2].PNG","","S10042","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S100120210102423/01.mp4/playlist.m3u8","202102221722491613982169752","104606","1"
