"사이트 아이디","ASP 아이디","강의 아이디","강의 구분","강의 명","수강신청 시작 일자","수강신청 종료 일자","강의 시작 일자","강의 종료 일자","강의대상","정원","수강신청 URL","등록 일자","수정 일자","교육기관 고유아이디","교육기관명","교육기관 자치구","교육기관 위도 좌표","교육기관 경도 좌표"
"lc1","ASP00001","ASP00001J405320240110478","오프라인","반영구스킨아트","202404010900","202406251830","20240527","20240822","","15","https://sd.seoulwomanup.or.kr/sd/edu/selectEduProgram.do?sch_class_code=C100141337&returnUrl=%2Fsd%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=2","20240605114500","20240605114500","J4053","성동여성인력개발센터","성동구  ","37.5438555","127.061276"
"lc1","ASP00001","ASP00001J404920240110480","오프라인","[월화목 오전]중식조리기능사 실기","202405290000","202407042359","20240704","20240812","","16","https://dongjak.seoulwomanup.or.kr/dongjak/edu/selectEduProgram.do?sch_class_code=C100143006&returnUrl=%2Fdongjak%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=10&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=2","20240605114500","20240605114500","J4049","동작여성인력개발센터","동작구   ","37.4851778","126.980578"
"lc1","ASP00001","ASP00001J404920240110482","오프라인","[수금 오전]양식조리기능사 실기","202405290000","202407102359","20240710","20240823","","16","https://dongjak.seoulwomanup.or.kr/dongjak/edu/selectEduProgram.do?sch_class_code=C100142592&returnUrl=%2Fdongjak%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=10&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=2","20240605114500","20240605114500","J4049","동작여성인력개발센터","동작구   ","37.4851778","126.980578"
"lc1","ASP00001","ASP00001J404920240110483","오프라인","[수금 오전]쉽고 맛있는 일본 가정식 요리","202405290000","202407102359","20240710","20240823","","16","https://dongjak.seoulwomanup.or.kr/dongjak/edu/selectEduProgram.do?sch_class_code=C100142593&returnUrl=%2Fdongjak%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=10&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=2","20240605114500","20240605114500","J4049","동작여성인력개발센터","동작구   ","37.4851778","126.980578"
"lc1","ASP00001","ASP00001J404920240110484","오프라인","[수금 오후]쉽고 맛있는 일본 가정식 요리","202405290000","202406262359","20240626","20240809","","16","https://dongjak.seoulwomanup.or.kr/dongjak/edu/selectEduProgram.do?sch_class_code=C100141829&returnUrl=%2Fdongjak%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=10&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=2","20240605114500","20240605114500","J4049","동작여성인력개발센터","동작구   ","37.4851778","126.980578"
"lc1","ASP00001","ASP00001J404920240110485","오프라인","[수목 저녁]중식조리기능사 실기","202405290000","202406192359","20240619","20240808","","16","https://dongjak.seoulwomanup.or.kr/dongjak/edu/selectEduProgram.do?sch_class_code=C100141534&returnUrl=%2Fdongjak%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=10&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=1","20240605114500","20240605114500","J4049","동작여성인력개발센터","동작구   ","37.4851778","126.980578"
"lc1","ASP00001","ASP00001J404720240110712","오프라인","재봉틀로 만드는 홈패션 기초","202406010000","202407050000","20240705","20240906","","6","https://tinyurl.com/22a5van7","20240605114500","20240605114500","J4047","구로여성인력개발센터","구로구","37.5019747","126.888822"
"lc1","ASP00001","ASP00001J404920240110489","오프라인","[수금 오후]떡제조기능사(이론+실기)","202405290000","202406262359","20240626","20240809","","15","https://dongjak.seoulwomanup.or.kr/dongjak/edu/selectEduProgram.do?sch_class_code=C100141689&returnUrl=%2Fdongjak%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=10&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=2","20240605114500","20240605114500","J4049","동작여성인력개발센터","동작구   ","37.4851778","126.980578"
"lc1","ASP00001","ASP00001J404920240110491","오프라인","[토]한식조리기능사 실기","202405290000","202408100000","20240810","20241015","","16","https://dongjak.seoulwomanup.or.kr/dongjak/edu/selectEduProgram.do?sch_class_code=C100143009&returnUrl=%2Fdongjak%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=%ED%95%9C%EC%8B%9D%EC%A1%B0%EB%A6%AC%EA%B8%B0%EB%8A%A5%EC%82%AC+%EC%8B%A4%EA%B8%B0&currentPage=1","20240605114500","20240605114500","J4049","동작여성인력개발센터","동작구   ","37.4851778","126.980578"
"lc1","ASP00001","ASP00001J404920240110492","오프라인","[토]와인소믈리에과정","202405290000","202407052359","20240706","20240817","","16","https://dongjak.seoulwomanup.or.kr/dongjak/edu/selectEduProgram.do?sch_class_code=C100142715&returnUrl=%2Fdongjak%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=15&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=1","20240605114500","20240605114500","J4049","동작여성인력개발센터","동작구   ","37.4851778","126.980578"
"lc1","ASP00001","ASP00001J404920240110494","오프라인","[수 저녁]와인소믈리에과정","202405290000","202408070000","20240807","20241002","","16","https://dongjak.seoulwomanup.or.kr/dongjak/edu/selectEduProgram.do?sch_class_code=C100143005&returnUrl=%2Fdongjak%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=%EC%99%80%EC%9D%B8&currentPage=1","20240605114500","20240605114500","J4049","동작여성인력개발센터","동작구   ","37.4851778","126.980578"
"lc1","ASP00001","ASP00001J404920240110497","오프라인","[오전]파이썬 기초와 빅데이터 입문","202405290000","202406262359","20240626","20240716","","18","https://dongjak.seoulwomanup.or.kr/dongjak/edu/selectEduProgram.do?sch_class_code=C100139009&returnUrl=%2Fdongjak%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=%ED%8C%8C%EC%9D%B4&currentPage=1","20240605114500","20240605114500","J4049","동작여성인력개발센터","동작구   ","37.4851778","126.980578"
"lc1","ASP00001","ASP00001J404920240110498","오프라인","[오전]ITQ자격증(한글+엑셀+파워포인트)취득","202405290000","202406262359","20240626","20240808","","18","https://dongjak.seoulwomanup.or.kr/dongjak/edu/selectEduProgram.do?sch_class_code=C100142113&returnUrl=%2Fdongjak%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=itq&currentPage=1","20240605114500","20240605114500","J4049","동작여성인력개발센터","동작구   ","37.4851778","126.980578"
"lc1","ASP00001","ASP00001J404920240110510","오프라인","요양보호사 자격증 취득(신규자)","202405290000","202407222359","20240722","20241007","","20","https://dongjak.seoulwomanup.or.kr/dongjak/edu/selectEduProgram.do?sch_class_code=C100142123&returnUrl=%2Fdongjak%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=%EC%9A%94%EC%96%91%EB%B3%B4%ED%98%B8%EC%82%AC&currentPage=1","20240605114500","20240605114500","J4049","동작여성인력개발센터","동작구   ","37.4851778","126.980578"
"lc1","ASP00001","ASP00001J404920240110512","오프라인","[주간반]요양보호사 자격증 취득(사회복지사 자격증 소지자)","202405290000","202407042359","20240704","20240713","","20","https://dongjak.seoulwomanup.or.kr/dongjak/edu/selectEduProgram.do?sch_class_code=C100142756&returnUrl=%2Fdongjak%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=%EC%9A%94%EC%96%91%EB%B3%B4%ED%98%B8%EC%82%AC&currentPage=1","20240605114500","20240605114500","J4049","동작여성인력개발센터","동작구   ","37.4851778","126.980578"
"lc1","ASP00001","ASP00001J404920240110513","오프라인","[월수 저녁]요양보호사 자격증 취득(간호조무사 자격 소지자)","202405290000","202406242359","20240624","20240817","","20","https://dongjak.seoulwomanup.or.kr/dongjak/edu/selectEduProgram.do?sch_class_code=C100139539&returnUrl=%2Fdongjak%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=%EC%9A%94%EC%96%91%EB%B3%B4%ED%98%B8%EC%82%AC&currentPage=1","20240605114500","20240605114500","J4049","동작여성인력개발센터","동작구   ","37.4851778","126.980578"
"lc1","ASP00001","ASP00001J404920240110514","오프라인","[수 오후]부동산 경매 및 셀프등기","202405290000","202406262359","20240626","20240821","","12","https://dongjak.seoulwomanup.or.kr/dongjak/edu/selectEduProgram.do?sch_class_code=C100143104&returnUrl=%2Fdongjak%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=%EB%B6%80%EB%8F%99%EC%82%B0&currentPage=1","20240605114500","20240605114500","J4049","동작여성인력개발센터","동작구   ","37.4851778","126.980578"
"lc1","ASP00001","ASP00001J404920240110515","오프라인","디지털 헬스케어 서비스 기획자","202405270000","202406192359","20240627","20240905","","20","https://dongjak.seoulwomanup.or.kr/dongjak/edu/selectEduProgram.do?sch_class_code=C100141969&returnUrl=%2Fdongjak%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=%EB%94%94%EC%A7%80%ED%84%B8&currentPage=1","20240605114500","20240605114500","J4049","동작여성인력개발센터","동작구   ","37.4851778","126.980578"
"lc1","ASP00001","ASP00001J404920240110516","오프라인","K-콘텐츠 미디어 작가 과정","202405160000","202407122359","20240718","20240802","","15","https://dongjak.seoulwomanup.or.kr/dongjak/edu/selectEduProgram.do?sch_class_code=C100141345&returnUrl=%2Fdongjak%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=%EC%9E%91%EA%B0%80&currentPage=1","20240605114500","20240605114500","J4049","동작여성인력개발센터","동작구   ","37.4851778","126.980578"
"lc1","ASP00001","ASP00001J404920240110517","오프라인","[목 오후]쁘띠 프랑스자수","202405290000","202406202359","20240620","20240905","","12","https://dongjak.seoulwomanup.or.kr/dongjak/edu/selectEduProgram.do?sch_class_code=C100138836&returnUrl=%2Fdongjak%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=%EC%9E%90%EC%88%98&currentPage=1","20240605114500","20240605114500","J4049","동작여성인력개발센터","동작구   ","37.4851778","126.980578"
"lc1","ASP00001","ASP00001J404920240110518","오프라인","[목 오전]나도 작가:나만의 자서전 쓰기","202405290000","202406272359","20240627","20240808","","12","https://dongjak.seoulwomanup.or.kr/dongjak/edu/selectEduProgram.do?sch_class_code=C100141389&returnUrl=%2Fdongjak%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=%EC%9E%90%EC%84%9C%EC%A0%84&currentPage=1","20240605114500","20240605114500","J4049","동작여성인력개발센터","동작구   ","37.4851778","126.980578"
"lc1","ASP00001","ASP00001J404920240110519","오프라인","[월수 오전]실버인지전문가1급(치매예방프로그램)","202405290000","202407010000","20240701","20240807","","12","https://dongjak.seoulwomanup.or.kr/dongjak/edu/selectEduProgram.do?sch_class_code=C100142184&returnUrl=%2Fdongjak%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=%EC%8B%A4%EB%B2%84%EC%9D%B8%EC%A7%80&currentPage=1","20240605114500","20240605114500","J4049","동작여성인력개발센터","동작구   ","37.4851778","126.980578"
"lc1","ASP00001","ASP00001J404920240110520","오프라인","[수금 오후]실버인지전문가1급(치매예방프로그램)","202405290000","202407030000","20240703","20240809","","12","https://dongjak.seoulwomanup.or.kr/dongjak/edu/selectEduProgram.do?sch_class_code=C100143011&returnUrl=%2Fdongjak%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=%EC%8B%A4%EB%B2%84%EC%9D%B8%EC%A7%80&currentPage=1","20240605114500","20240605114500","J4049","동작여성인력개발센터","동작구   ","37.4851778","126.980578"
"lc1","ASP00001","ASP00001J404920240110521","오프라인","[화 오전]보태니컬아트(꽃그림)","202405290000","202408272359","20240827","20241119","","12","https://dongjak.seoulwomanup.or.kr/dongjak/edu/selectEduProgram.do?sch_class_code=C100142992&returnUrl=%2Fdongjak%2Fedu%2FselectPageListEduProgram.do&edust=&sch_course_code=&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=%EC%95%84%ED%8A%B8&currentPage=1","20240605114500","20240605114500","J4049","동작여성인력개발센터","동작구   ","37.4851778","126.980578"
"lc1","ASP00001","ASP00001J404920240110523","오프라인","[화 오후]연필풍경스케치","202405290000","202408272359","20240827","20241119","","12","https://dongjak.seoulwomanup.or.kr/dongjak/edu/selectLifeCulture.do?sch_class_code=C100142591&returnUrl=%2Fdongjak%2Fedu%2FselectPageListLifeCulture.do&edust=&sch_course_code=08&sch_domain_code=&sch_group_code=&sch_edust=&sch_edu_fee=&sch_dayofweek=&sch_time_from=&sch_time_to=&sch_lecturer=&sch_class_name=&currentPage=1","20240605114500","20240605114500","J4049","동작여성인력개발센터","동작구   ","37.4851778","126.980578"
"lc1","ASP00001","ASP00001J405020240200096","오프라인","사회복지프로그램지도자","202406010000","202406280000","20240629","20240810","","20","https://www.kwoman.or.kr/SProgram/CourseInfo.aspx?list=Course&cop=SHZ4NzNwbVVuQzRkUEdBWTYrZHo5UT09&scon=e1&sname=%ec%82%ac%ed%9a%8c%eb%b3%b5%ec%a7%80","20240603172024","20240603172024","J4050","관악여성인력개발센터","관악구","37.479634","126.944921"
"lc1","ASP00001","ASP00001J405020240200092","오프라인","[서울시_국비지원]AI기반 스마트회계 사무원 양성 과정","20240530","20240624","20240624","20240820","","20","https://www.kwoman.or.kr/SProgram/CourseInfo.aspx?list=Course&cop=L0hubGhvVUlKdmdmTUNrbWZoV0JWdz09&scon=e1&sname=%ec%8a%a4%eb%a7%88%ed%8a%b8","20240603172024","20240603172409","J4050","관악여성인력개발센터","관악구","37.479634","126.944921"
"lc1","ASP00001","ASP00001J405020240200089","오프라인","[여성가족부_국비지원] 콘텐츠디자인마케터과정","202406010000","202406260000","240703","240930","","20","https://www.kwoman.or.kr/SProgram/CourseInfo.aspx?list=JobTrainCourse&cop=Y0dYQWFvYUlDZGd4aS80QXR6OE9Edz09","20240603095745","20240603095745","J4050","관악여성인력개발센터","관악구","37.479634","126.944921"
"lc1","ASP00001","ASP00001J405020240200091","오프라인","[여성가족부_국비지원]히든챔피언_강소기업 인사노무사무원","20240603","20240813","240610","240813","","20","https://www.kwoman.or.kr/SProgram/CourseInfo.aspx?list=Course&cop=ZUUrQXMwcXErTGt6Zk5FTkRmSlRGUT09&scon=e4","20240603095745","20240603101148","J4050","관악여성인력개발센터","관악구","37.479634","126.944921"
"lc1","ASP00001","ASP00001J405020240200088","오프라인","[집단상담] 똑똑한 챗GPT와 함께 취업하자","202406010000","202407010000","20240709","20240711","","16","https://forms.gle/n6X42VWMiBhoENZc8","20240603095745","20240603095745","J4050","관악여성인력개발센터","관악구","37.479634","126.944921"
"lc1","ASP00001","ASP00001J405020240200090","오프라인","[여성가족부_국비지원] 원산지관리사 및 FTA-PASS실습과정","202406010000","202406260000","240702","240911","","20","https://www.kwoman.or.kr/SProgram/CourseInfo.aspx?list=JobTrainCourse&cop=WjVXVnFnNWtvaW41ekRad0NneU1RUT09","20240603095745","20240603095745","J4050","관악여성인력개발센터","관악구","37.479634","126.944921"
